,gbifID,county,geo_county,FLAG
20092,1503267033,Bradford Co.,Bradford,
20098,1503267039,Bradford Co.,Bradford,
20102,1503267043,Bradford Co.,Bradford,
20132,1503267074,Bradford Co.,Bradford,
20356,1503267351,Bradford Co.,Bradford,
20362,1503267359,Bradford Co.,Bradford,
21098,1503268719,Bradford Co.,Bradford,
21104,1503268725,Bradford Co.,Bradford,
21107,1503268728,Bradford Co.,Bradford,
21109,1503268730,Bradford Co.,Bradford,
21115,1503268736,Bradford Co.,Bradford,
21177,1503268812,Bradford Co.,Bradford,
21184,1503268819,Bradford Co.,Bradford,
21203,1503268839,Bradford Co.,Bradford,
21207,1503268844,Bradford Co.,Bradford,
21208,1503268845,Bradford Co.,Bradford,
21211,1503268849,Bradford Co.,Bradford,
21223,1503268861,Bradford Co.,Bradford,
21226,1503268865,Bradford Co.,Bradford,
21228,1503268867,Bradford Co.,Bradford,
21238,1503268877,Bradford Co.,Bradford,
21243,1503268885,Bradford Co.,Bradford,
21251,1503268895,Bradford Co.,Bradford,
21252,1503268896,Bradford Co.,Bradford,
21255,1503268900,Bradford Co.,Bradford,
21264,1503268910,Bradford Co.,Bradford,
21265,1503268911,Bradford Co.,Bradford,
21266,1503268912,Bradford Co.,Bradford,
21286,1503268935,Bradford Co.,Bradford,
21397,1503269069,Bradford Co.,Bradford,
21416,1503269089,Bradford Co.,Bradford,
21419,1503269092,Bradford Co.,Bradford,
21421,1503269094,Bradford Co.,Bradford,
21422,1503269095,Bradford Co.,Bradford,
21425,1503269098,Bradford Co.,Bradford,
21429,1503269102,Bradford Co.,Bradford,
21431,1503269105,Bradford Co.,Bradford,
21432,1503269106,Bradford Co.,Bradford,
21434,1503269108,Bradford Co.,Bradford,
21435,1503269109,Bradford Co.,Bradford,
21436,1503269110,Bradford Co.,Bradford,
21448,1503269124,Bradford Co.,Bradford,
21449,1503269125,Bradford Co.,Bradford,
21455,1503269131,Bradford Co.,Bradford,
21456,1503269132,Bradford Co.,Bradford,
21458,1503269134,Bradford Co.,Bradford,
21461,1503269137,Bradford Co.,Bradford,
21464,1503269141,Bradford Co.,Bradford,
21468,1503269146,Bradford Co.,Bradford,
21470,1503269149,Bradford Co.,Bradford,
21475,1503269157,Bradford Co.,Bradford,
21479,1503269163,Bradford Co.,Bradford,
21481,1503269165,Bradford Co.,Bradford,
21482,1503269166,Bradford Co.,Bradford,
21488,1503269174,Bradford Co.,Bradford,
21489,1503269176,Bradford Co.,Bradford,
21490,1503269177,Bradford Co.,Bradford,
21493,1503269180,Bradford Co.,Bradford,
21496,1503269185,Bradford Co.,Bradford,
21497,1503269186,Bradford Co.,Bradford,
21912,1503269879,Bradford Co.,Bradford,
21915,1503269883,Bradford Co.,Bradford,
21918,1503269888,Bradford Co.,Bradford,
21921,1503269891,Bradford Co.,Bradford,
21929,1503269901,Bradford Co.,Bradford,
21944,1503269922,Bradford Co.,Bradford,
21950,1503269937,Bradford Co.,Bradford,
21955,1503269953,Bradford Co.,Bradford,
21959,1503269965,Bradford Co.,Bradford,
22665,1503271404,Bradford Co.,Bradford,
22677,1503271418,Bradford Co.,Bradford,
23053,1503271942,Bradford Co.,Bradford,
23064,1503271955,Bradford Co.,Bradford,
23222,1503272346,Bradford Co.,Bradford,
23273,1503272497,Bradford Co.,Bradford,
23274,1503272501,Bradford Co.,Bradford,
23275,1503272502,Bradford Co.,Bradford,
23911,1503274310,Bradford Co.,Bradford,
23914,1503274314,Bradford Co.,Bradford,
23931,1503274335,Bradford Co.,Bradford,
23934,1503274339,Bradford Co.,Bradford,
23937,1503274342,Bradford Co.,Bradford,
23938,1503274344,Bradford Co.,Bradford,
23958,1503274369,Bradford Co.,Bradford,
24790,1503275738,Bradford Co.,Bradford,
24792,1503275741,Bradford Co.,Bradford,
24843,1503275867,Bradford Co.,Bradford,
24844,1503275874,Bradford Co.,Bradford,
24845,1503275876,Bradford Co.,Bradford,
24857,1503275897,Bradford Co.,Bradford,
24873,1503275924,Bradford Co.,Bradford,
24895,1503275979,Bradford Co.,Bradford,
24896,1503275980,Bradford Co.,Bradford,
24918,1503276015,Bradford Co.,Bradford,
24919,1503276016,Bradford Co.,Bradford,
24920,1503276017,Bradford Co.,Bradford,
24923,1503276021,Bradford Co.,Bradford,
24925,1503276024,Bradford Co.,Bradford,
25117,1503276475,Bradford Co.,Bradford,
25183,1503276658,Bradford Co.,Bradford,
25187,1503276669,Bradford Co.,Bradford,
25227,1503276855,Bradford Co.,Bradford,
25239,1503276871,Bradford Co.,Bradford,
25256,1503276892,Bradford Co.,Bradford,
25257,1503276893,Bradford Co.,Bradford,
25318,1503277047,Bradford Co.,Bradford,
25341,1503277081,Bradford Co.,Bradford,
25466,1503277561,Bradford Co.,Bradford,
30811,1930109617,Bradford Co.,Bradford,
30826,1930138488,Bradford Co.,Bradford,
30891,1930213229,Bradford Co.,Bradford,
30935,1930286239,Bradford Co.,Bradford,
30948,1930296553,Bradford Co.,Bradford,
31048,1930413210,Bradford Co.,Bradford,
31245,1930633877,Bradford Co.,Bradford,
31302,1930714221,Bradford Co.,Bradford,
31624,1929222389,Bradford Co.,Bradford,
31636,1929233933,Bradford Co.,Bradford,
31723,1929343713,Bradford Co.,Bradford,
31730,1929357108,Bradford Co.,Bradford,
31767,1929397174,Bradford Co.,Bradford,
32010,1929727786,Bradford Co.,Bradford,
18298,1503262505,Bradford Co.,Dixie,FLAG
26810,1503285030,Bradford Co.,Martin,FLAG
2315,415947952,Bradford County,Bradford,
2637,415957855,Bradford County,Bradford,
3993,415994181,Bradford County,Bradford,
28857,1212007551,Bradford County,Bradford,
4086,1896872887,Brevard,Clay,FLAG
671,1457826503,Brevard,Indian River,FLAG
687,1457830944,Brevard,Indian River,FLAG
30755,1304882602,Brevard,Indian River,FLAG
553,1457801188,Brevard,Orange,FLAG
579,1457805977,Brevard,Orange,FLAG
548,1457799109,Brevard,Palm Beach,FLAG
642,1457820935,Brevard,Palm Beach,FLAG
452,1457772373,Brevard,Polk,FLAG
492,1457784363,Brevard,Polk,FLAG
21,1563227513,Brevard Co.,Brevard,
23,1563247279,Brevard Co.,Brevard,
24,1563337216,Brevard Co.,Brevard,
236,1699898354,Brevard Co.,Brevard,
767,1927833736,Brevard Co.,Brevard,
1112,1928286041,Brevard Co.,Brevard,
4123,1322599344,Brevard Co.,Brevard,
4172,1319320147,Brevard Co.,Brevard,
4474,1321520676,Brevard Co.,Brevard,
4476,1321663106,Brevard Co.,Brevard,
6058,1931227805,Brevard Co.,Brevard,
6213,1320727950,Brevard Co.,Brevard,
6239,1928353247,Brevard Co.,Brevard,
6276,1928409438,Brevard Co.,Brevard,
6296,1928431923,Brevard Co.,Brevard,
6304,1928453072,Brevard Co.,Brevard,
6311,1928461562,Brevard Co.,Brevard,
6416,1928613306,Brevard Co.,Brevard,
6417,1928613674,Brevard Co.,Brevard,
6446,1928660215,Brevard Co.,Brevard,
6458,1928676492,Brevard Co.,Brevard,
6556,1928804942,Brevard Co.,Brevard,
6733,1929030319,Brevard Co.,Brevard,
6955,1930888088,Brevard Co.,Brevard,
7075,1931038116,Brevard Co.,Brevard,
7098,1931060401,Brevard Co.,Brevard,
7759,1503230859,Brevard Co.,Brevard,
7761,1503230862,Brevard Co.,Brevard,
7768,1503230871,Brevard Co.,Brevard,
7774,1503230878,Brevard Co.,Brevard,
7787,1503230891,Brevard Co.,Brevard,
7838,1503230961,Brevard Co.,Brevard,
7848,1503230974,Brevard Co.,Brevard,
7851,1503230979,Brevard Co.,Brevard,
7857,1503230990,Brevard Co.,Brevard,
7863,1503231000,Brevard Co.,Brevard,
7877,1503231020,Brevard Co.,Brevard,
7885,1503231034,Brevard Co.,Brevard,
7888,1503231040,Brevard Co.,Brevard,
7890,1503231044,Brevard Co.,Brevard,
7894,1503231067,Brevard Co.,Brevard,
7928,1503231467,Brevard Co.,Brevard,
7933,1503231478,Brevard Co.,Brevard,
7944,1503231492,Brevard Co.,Brevard,
7998,1503231560,Brevard Co.,Brevard,
8941,1503236183,Brevard Co.,Brevard,
10781,1503242137,Brevard Co.,Brevard,
10784,1503242149,Brevard Co.,Brevard,
10791,1503242171,Brevard Co.,Brevard,
10793,1503242190,Brevard Co.,Brevard,
10794,1503242191,Brevard Co.,Brevard,
10796,1503242199,Brevard Co.,Brevard,
10805,1503242238,Brevard Co.,Brevard,
10810,1503242251,Brevard Co.,Brevard,
10813,1503242259,Brevard Co.,Brevard,
10818,1503242268,Brevard Co.,Brevard,
10822,1503242284,Brevard Co.,Brevard,
10823,1503242289,Brevard Co.,Brevard,
10825,1503242298,Brevard Co.,Brevard,
10826,1503242300,Brevard Co.,Brevard,
10831,1503242320,Brevard Co.,Brevard,
10834,1503242367,Brevard Co.,Brevard,
10835,1503242379,Brevard Co.,Brevard,
10836,1503242400,Brevard Co.,Brevard,
10837,1503242405,Brevard Co.,Brevard,
10838,1503242407,Brevard Co.,Brevard,
10839,1503242412,Brevard Co.,Brevard,
10840,1503242432,Brevard Co.,Brevard,
10841,1503242435,Brevard Co.,Brevard,
10842,1503242439,Brevard Co.,Brevard,
10843,1503242440,Brevard Co.,Brevard,
10844,1503242441,Brevard Co.,Brevard,
10845,1503242443,Brevard Co.,Brevard,
10846,1503242448,Brevard Co.,Brevard,
10847,1503242452,Brevard Co.,Brevard,
10848,1503242459,Brevard Co.,Brevard,
10849,1503242460,Brevard Co.,Brevard,
10850,1503242463,Brevard Co.,Brevard,
10851,1503242464,Brevard Co.,Brevard,
10852,1503242465,Brevard Co.,Brevard,
10853,1503242466,Brevard Co.,Brevard,
10854,1503242468,Brevard Co.,Brevard,
10855,1503242472,Brevard Co.,Brevard,
10856,1503242474,Brevard Co.,Brevard,
10857,1503242479,Brevard Co.,Brevard,
10858,1503242483,Brevard Co.,Brevard,
10859,1503242484,Brevard Co.,Brevard,
10860,1503242485,Brevard Co.,Brevard,
10861,1503242488,Brevard Co.,Brevard,
10862,1503242490,Brevard Co.,Brevard,
10863,1503242494,Brevard Co.,Brevard,
10864,1503242499,Brevard Co.,Brevard,
10865,1503242501,Brevard Co.,Brevard,
10866,1503242502,Brevard Co.,Brevard,
10867,1503242503,Brevard Co.,Brevard,
10868,1503242504,Brevard Co.,Brevard,
10869,1503242505,Brevard Co.,Brevard,
10870,1503242506,Brevard Co.,Brevard,
10871,1503242508,Brevard Co.,Brevard,
10872,1503242509,Brevard Co.,Brevard,
10873,1503242510,Brevard Co.,Brevard,
10874,1503242511,Brevard Co.,Brevard,
10875,1503242512,Brevard Co.,Brevard,
10876,1503242513,Brevard Co.,Brevard,
10877,1503242514,Brevard Co.,Brevard,
10878,1503242515,Brevard Co.,Brevard,
10879,1503242516,Brevard Co.,Brevard,
10880,1503242520,Brevard Co.,Brevard,
10881,1503242521,Brevard Co.,Brevard,
10882,1503242522,Brevard Co.,Brevard,
10883,1503242523,Brevard Co.,Brevard,
10884,1503242524,Brevard Co.,Brevard,
10885,1503242525,Brevard Co.,Brevard,
10886,1503242526,Brevard Co.,Brevard,
10887,1503242528,Brevard Co.,Brevard,
10888,1503242529,Brevard Co.,Brevard,
10889,1503242531,Brevard Co.,Brevard,
10890,1503242532,Brevard Co.,Brevard,
10891,1503242533,Brevard Co.,Brevard,
10892,1503242534,Brevard Co.,Brevard,
10893,1503242535,Brevard Co.,Brevard,
10894,1503242537,Brevard Co.,Brevard,
10895,1503242538,Brevard Co.,Brevard,
10896,1503242539,Brevard Co.,Brevard,
10897,1503242541,Brevard Co.,Brevard,
10898,1503242542,Brevard Co.,Brevard,
10899,1503242543,Brevard Co.,Brevard,
10900,1503242545,Brevard Co.,Brevard,
10901,1503242546,Brevard Co.,Brevard,
10902,1503242548,Brevard Co.,Brevard,
10903,1503242550,Brevard Co.,Brevard,
10904,1503242551,Brevard Co.,Brevard,
10905,1503242552,Brevard Co.,Brevard,
10906,1503242553,Brevard Co.,Brevard,
10908,1503242556,Brevard Co.,Brevard,
10909,1503242557,Brevard Co.,Brevard,
10910,1503242558,Brevard Co.,Brevard,
10911,1503242561,Brevard Co.,Brevard,
10912,1503242562,Brevard Co.,Brevard,
10913,1503242564,Brevard Co.,Brevard,
10914,1503242566,Brevard Co.,Brevard,
10915,1503242567,Brevard Co.,Brevard,
10916,1503242568,Brevard Co.,Brevard,
10917,1503242570,Brevard Co.,Brevard,
10918,1503242571,Brevard Co.,Brevard,
10919,1503242572,Brevard Co.,Brevard,
10920,1503242573,Brevard Co.,Brevard,
10921,1503242577,Brevard Co.,Brevard,
10922,1503242579,Brevard Co.,Brevard,
10923,1503242586,Brevard Co.,Brevard,
10924,1503242597,Brevard Co.,Brevard,
10925,1503242599,Brevard Co.,Brevard,
10926,1503242609,Brevard Co.,Brevard,
10928,1503242616,Brevard Co.,Brevard,
10929,1503242622,Brevard Co.,Brevard,
11409,1503244013,Brevard Co.,Brevard,
11416,1503244028,Brevard Co.,Brevard,
11418,1503244030,Brevard Co.,Brevard,
11419,1503244031,Brevard Co.,Brevard,
11420,1503244032,Brevard Co.,Brevard,
11421,1503244034,Brevard Co.,Brevard,
11422,1503244043,Brevard Co.,Brevard,
11423,1503244045,Brevard Co.,Brevard,
11424,1503244048,Brevard Co.,Brevard,
11425,1503244049,Brevard Co.,Brevard,
11426,1503244054,Brevard Co.,Brevard,
11427,1503244062,Brevard Co.,Brevard,
11428,1503244064,Brevard Co.,Brevard,
11429,1503244074,Brevard Co.,Brevard,
11430,1503244077,Brevard Co.,Brevard,
11431,1503244110,Brevard Co.,Brevard,
11599,1503244573,Brevard Co.,Brevard,
11970,1503245629,Brevard Co.,Brevard,
11972,1503245631,Brevard Co.,Brevard,
11975,1503245634,Brevard Co.,Brevard,
11976,1503245635,Brevard Co.,Brevard,
11979,1503245643,Brevard Co.,Brevard,
11980,1503245644,Brevard Co.,Brevard,
11983,1503245647,Brevard Co.,Brevard,
11985,1503245650,Brevard Co.,Brevard,
11988,1503245654,Brevard Co.,Brevard,
11989,1503245656,Brevard Co.,Brevard,
11990,1503245660,Brevard Co.,Brevard,
11991,1503245661,Brevard Co.,Brevard,
11992,1503245662,Brevard Co.,Brevard,
11993,1503245663,Brevard Co.,Brevard,
11994,1503245664,Brevard Co.,Brevard,
11995,1503245668,Brevard Co.,Brevard,
11996,1503245669,Brevard Co.,Brevard,
11998,1503245671,Brevard Co.,Brevard,
11999,1503245672,Brevard Co.,Brevard,
12000,1503245673,Brevard Co.,Brevard,
12001,1503245676,Brevard Co.,Brevard,
12002,1503245677,Brevard Co.,Brevard,
12003,1503245678,Brevard Co.,Brevard,
12004,1503245680,Brevard Co.,Brevard,
12005,1503245681,Brevard Co.,Brevard,
12006,1503245682,Brevard Co.,Brevard,
12007,1503245683,Brevard Co.,Brevard,
12008,1503245684,Brevard Co.,Brevard,
12009,1503245685,Brevard Co.,Brevard,
12010,1503245686,Brevard Co.,Brevard,
12011,1503245687,Brevard Co.,Brevard,
12012,1503245689,Brevard Co.,Brevard,
12013,1503245690,Brevard Co.,Brevard,
12014,1503245691,Brevard Co.,Brevard,
12015,1503245693,Brevard Co.,Brevard,
12016,1503245695,Brevard Co.,Brevard,
12017,1503245696,Brevard Co.,Brevard,
12018,1503245697,Brevard Co.,Brevard,
12019,1503245698,Brevard Co.,Brevard,
12020,1503245699,Brevard Co.,Brevard,
12021,1503245700,Brevard Co.,Brevard,
12022,1503245704,Brevard Co.,Brevard,
12025,1503245717,Brevard Co.,Brevard,
12026,1503245718,Brevard Co.,Brevard,
12027,1503245719,Brevard Co.,Brevard,
12029,1503245721,Brevard Co.,Brevard,
12030,1503245722,Brevard Co.,Brevard,
12031,1503245725,Brevard Co.,Brevard,
12032,1503245726,Brevard Co.,Brevard,
12033,1503245729,Brevard Co.,Brevard,
12035,1503245731,Brevard Co.,Brevard,
12036,1503245732,Brevard Co.,Brevard,
12039,1503245737,Brevard Co.,Brevard,
12043,1503245750,Brevard Co.,Brevard,
12044,1503245751,Brevard Co.,Brevard,
12046,1503245755,Brevard Co.,Brevard,
12047,1503245756,Brevard Co.,Brevard,
12049,1503245758,Brevard Co.,Brevard,
12050,1503245759,Brevard Co.,Brevard,
12051,1503245761,Brevard Co.,Brevard,
12052,1503245762,Brevard Co.,Brevard,
12053,1503245766,Brevard Co.,Brevard,
12055,1503245775,Brevard Co.,Brevard,
12056,1503245776,Brevard Co.,Brevard,
12057,1503245777,Brevard Co.,Brevard,
12058,1503245778,Brevard Co.,Brevard,
12059,1503245780,Brevard Co.,Brevard,
12061,1503245785,Brevard Co.,Brevard,
12062,1503245794,Brevard Co.,Brevard,
12064,1503245800,Brevard Co.,Brevard,
12065,1503245804,Brevard Co.,Brevard,
12066,1503245807,Brevard Co.,Brevard,
12092,1503246000,Brevard Co.,Brevard,
12093,1503246010,Brevard Co.,Brevard,
12096,1503246046,Brevard Co.,Brevard,
12098,1503246048,Brevard Co.,Brevard,
12112,1503246081,Brevard Co.,Brevard,
12113,1503246083,Brevard Co.,Brevard,
12115,1503246086,Brevard Co.,Brevard,
12116,1503246089,Brevard Co.,Brevard,
12117,1503246092,Brevard Co.,Brevard,
12123,1503246108,Brevard Co.,Brevard,
12124,1503246110,Brevard Co.,Brevard,
12125,1503246111,Brevard Co.,Brevard,
12132,1503246124,Brevard Co.,Brevard,
12145,1503246150,Brevard Co.,Brevard,
12146,1503246151,Brevard Co.,Brevard,
12153,1503246161,Brevard Co.,Brevard,
12154,1503246163,Brevard Co.,Brevard,
12156,1503246165,Brevard Co.,Brevard,
12158,1503246168,Brevard Co.,Brevard,
12168,1503246202,Brevard Co.,Brevard,
12171,1503246208,Brevard Co.,Brevard,
12172,1503246211,Brevard Co.,Brevard,
12184,1503246243,Brevard Co.,Brevard,
12202,1503246283,Brevard Co.,Brevard,
12207,1503246295,Brevard Co.,Brevard,
12209,1503246297,Brevard Co.,Brevard,
12214,1503246323,Brevard Co.,Brevard,
12215,1503246331,Brevard Co.,Brevard,
12216,1503246335,Brevard Co.,Brevard,
12218,1503246340,Brevard Co.,Brevard,
12219,1503246341,Brevard Co.,Brevard,
12220,1503246343,Brevard Co.,Brevard,
12221,1503246345,Brevard Co.,Brevard,
12222,1503246346,Brevard Co.,Brevard,
12223,1503246347,Brevard Co.,Brevard,
12226,1503246356,Brevard Co.,Brevard,
12227,1503246359,Brevard Co.,Brevard,
12230,1503246365,Brevard Co.,Brevard,
12237,1503246378,Brevard Co.,Brevard,
12240,1503246382,Brevard Co.,Brevard,
12241,1503246386,Brevard Co.,Brevard,
12243,1503246388,Brevard Co.,Brevard,
12245,1503246394,Brevard Co.,Brevard,
12261,1503246431,Brevard Co.,Brevard,
12262,1503246432,Brevard Co.,Brevard,
12263,1503246433,Brevard Co.,Brevard,
12266,1503246439,Brevard Co.,Brevard,
12275,1503246529,Brevard Co.,Brevard,
12282,1503246647,Brevard Co.,Brevard,
12288,1503246673,Brevard Co.,Brevard,
12289,1503246678,Brevard Co.,Brevard,
12295,1503246695,Brevard Co.,Brevard,
12296,1503246702,Brevard Co.,Brevard,
12298,1503246704,Brevard Co.,Brevard,
12300,1503246710,Brevard Co.,Brevard,
12301,1503246713,Brevard Co.,Brevard,
12306,1503246730,Brevard Co.,Brevard,
12310,1503246744,Brevard Co.,Brevard,
12313,1503246753,Brevard Co.,Brevard,
12315,1503246766,Brevard Co.,Brevard,
12316,1503246770,Brevard Co.,Brevard,
12324,1503246793,Brevard Co.,Brevard,
12326,1503246799,Brevard Co.,Brevard,
12328,1503246805,Brevard Co.,Brevard,
12332,1503246819,Brevard Co.,Brevard,
12335,1503246832,Brevard Co.,Brevard,
12336,1503246834,Brevard Co.,Brevard,
12337,1503246835,Brevard Co.,Brevard,
12342,1503246848,Brevard Co.,Brevard,
12343,1503246849,Brevard Co.,Brevard,
12344,1503246851,Brevard Co.,Brevard,
12348,1503246857,Brevard Co.,Brevard,
12349,1503246858,Brevard Co.,Brevard,
12350,1503246859,Brevard Co.,Brevard,
12351,1503246861,Brevard Co.,Brevard,
12353,1503246863,Brevard Co.,Brevard,
12358,1503246874,Brevard Co.,Brevard,
12361,1503246878,Brevard Co.,Brevard,
12362,1503246879,Brevard Co.,Brevard,
12363,1503246880,Brevard Co.,Brevard,
12368,1503246888,Brevard Co.,Brevard,
12370,1503246890,Brevard Co.,Brevard,
12373,1503246898,Brevard Co.,Brevard,
12377,1503246904,Brevard Co.,Brevard,
12378,1503246906,Brevard Co.,Brevard,
12379,1503246907,Brevard Co.,Brevard,
12380,1503246908,Brevard Co.,Brevard,
12381,1503246909,Brevard Co.,Brevard,
12382,1503246911,Brevard Co.,Brevard,
12384,1503246915,Brevard Co.,Brevard,
12388,1503246921,Brevard Co.,Brevard,
12389,1503246922,Brevard Co.,Brevard,
12390,1503246925,Brevard Co.,Brevard,
12393,1503246930,Brevard Co.,Brevard,
12394,1503246931,Brevard Co.,Brevard,
12398,1503246942,Brevard Co.,Brevard,
12404,1503246955,Brevard Co.,Brevard,
12409,1503246966,Brevard Co.,Brevard,
12412,1503246980,Brevard Co.,Brevard,
12414,1503246982,Brevard Co.,Brevard,
12417,1503246985,Brevard Co.,Brevard,
12419,1503246987,Brevard Co.,Brevard,
12437,1503247015,Brevard Co.,Brevard,
12441,1503247019,Brevard Co.,Brevard,
12444,1503247023,Brevard Co.,Brevard,
12449,1503247029,Brevard Co.,Brevard,
12451,1503247031,Brevard Co.,Brevard,
12460,1503247045,Brevard Co.,Brevard,
12463,1503247049,Brevard Co.,Brevard,
12467,1503247055,Brevard Co.,Brevard,
12468,1503247056,Brevard Co.,Brevard,
12469,1503247057,Brevard Co.,Brevard,
12470,1503247059,Brevard Co.,Brevard,
12473,1503247062,Brevard Co.,Brevard,
12477,1503247076,Brevard Co.,Brevard,
12478,1503247080,Brevard Co.,Brevard,
12479,1503247081,Brevard Co.,Brevard,
12482,1503247088,Brevard Co.,Brevard,
12485,1503247096,Brevard Co.,Brevard,
12487,1503247098,Brevard Co.,Brevard,
12497,1503247112,Brevard Co.,Brevard,
12503,1503247122,Brevard Co.,Brevard,
12504,1503247123,Brevard Co.,Brevard,
12508,1503247134,Brevard Co.,Brevard,
12516,1503247156,Brevard Co.,Brevard,
12518,1503247165,Brevard Co.,Brevard,
12519,1503247168,Brevard Co.,Brevard,
12523,1503247182,Brevard Co.,Brevard,
12526,1503247190,Brevard Co.,Brevard,
12527,1503247191,Brevard Co.,Brevard,
12528,1503247192,Brevard Co.,Brevard,
12529,1503247195,Brevard Co.,Brevard,
12536,1503247214,Brevard Co.,Brevard,
12537,1503247219,Brevard Co.,Brevard,
12540,1503247222,Brevard Co.,Brevard,
12542,1503247224,Brevard Co.,Brevard,
12547,1503247230,Brevard Co.,Brevard,
12550,1503247238,Brevard Co.,Brevard,
12554,1503247251,Brevard Co.,Brevard,
12559,1503247267,Brevard Co.,Brevard,
12563,1503247283,Brevard Co.,Brevard,
12565,1503247290,Brevard Co.,Brevard,
12567,1503247292,Brevard Co.,Brevard,
12568,1503247293,Brevard Co.,Brevard,
12570,1503247297,Brevard Co.,Brevard,
12571,1503247298,Brevard Co.,Brevard,
12572,1503247301,Brevard Co.,Brevard,
